"ADCClsTerm","InstDataPoint","Class","Course","ADCClsShortTitle","ADCClsPrefix","ADCClsNumber","ADCClsSection","ADCClsStartDate","ADCClsEndDate","ADCClsCurrentStatus","ADCClsIMethod","ADCClsCUCredits","ADCClsCEUnits","ADCClsCapacity","ADCClsActiveStuCt","ClsAvailSeats","ADCClsAcadLevel","ADCClsFTEContactHrs","ADCClsFTEStuCt","ADCClsTotalFTE","ADCClsMeetDays01","ADCClsMeetDays02","ADCClsMeetDays03","ADCClsMeetDays04","ADCClsMeetDays05","ADCClsMeetDays06","ADCClsMeetDays07","ADCClsMeetDays08","ADCClsMeetDays09","ADCClsMeetDays10","ADCClsMeetDays11","ADCClsMeetDays12","ADCClsMeetDays13","ADCClsMeetDays14","ADCClsMeetDays15","ADCClsMeetDays16","ADCClsMeetDays17","ADCClsMeetDays18","ADCClsMeetDays19","ADCClsMeetDays20","ADCClsMeetDays21","ADCClsMeetDays22","ADCClsMeetDays23","ADCClsMeetDays24","ADCClsMeetDays25","ADCClsMeetDays26","ADCClsMeetDays27","ADCClsMeetDays28","ADCClsMeetDays29","ADCClsMeetDays30","ADCClsMeetDays31","ADCClsMeetDays32","ADCClsMeetDays33","ADCClsMeetDays34","ADCClsMeetDays35","ADCClsMeetDays36","ADCClsMeetDays37","ADCClsMeetDays38","ADCClsMeetDays39","ADCClsMeetDays40","ADCClsStartTime01","ADCClsStartTime02","ADCClsStartTime03","ADCClsStartTime04","ADCClsStartTime05","ADCClsStartTime06","ADCClsStartTime07","ADCClsStartTime08","ADCClsStartTime09","ADCClsStartTime10","ADCClsStartTime11","ADCClsStartTime12","ADCClsStartTime13","ADCClsStartTime14","ADCClsStartTime15","ADCClsStartTime16","ADCClsStartTime17","ADCClsStartTime18","ADCClsStartTime19","ADCClsStartTime20","ADCClsStartTime21","ADCClsStartTime22","ADCClsStartTime23","ADCClsStartTime24","ADCClsStartTime25","ADCClsStartTime26","ADCClsStartTime27","ADCClsStartTime28","ADCClsStartTime29","ADCClsStartTime30","ADCClsStartTime31","ADCClsStartTime32","ADCClsStartTime33","ADCClsStartTime34","ADCClsStartTime35","ADCClsStartTime36","ADCClsStartTime37","ADCClsStartTime38","ADCClsStartTime39","ADCClsStartTime40","ADCClsEndTime01","ADCClsEndTime02","ADCClsEndTime03","ADCClsEndTime04","ADCClsEndTime05","ADCClsEndTime06","ADCClsEndTime07","ADCClsEndTime08","ADCClsEndTime09","ADCClsEndTime10","ADCClsEndTime11","ADCClsEndTime12","ADCClsEndTime13","ADCClsEndTime14","ADCClsEndTime15","ADCClsEndTime16","ADCClsEndTime17","ADCClsEndTime18","ADCClsEndTime19","ADCClsEndTime20","ADCClsEndTime21","ADCClsEndTime22","ADCClsEndTime23","ADCClsEndTime24","ADCClsEndTime25","ADCClsEndTime26","ADCClsEndTime27","ADCClsEndTime28","ADCClsEndTime29","ADCClsEndTime30","ADCClsEndTime31","ADCClsEndTime32","ADCClsEndTime33","ADCClsEndTime34","ADCClsEndTime35","ADCClsEndTime36","ADCClsEndTime37","ADCClsEndTime38","ADCClsEndTime39","ADCClsEndTime40","ADCClsCampus01","ADCClsCampus02","ADCClsCampus03","ADCClsCampus04","ADCClsCampus05","ADCClsCampus06","ADCClsCampus07","ADCClsCampus08","ADCClsCampus09","ADCClsCampus10","ADCClsCampus11","ADCClsCampus12","ADCClsCampus13","ADCClsCampus14","ADCClsCampus15","ADCClsCampus16","ADCClsCampus17","ADCClsCampus18","ADCClsCampus19","ADCClsCampus20","ADCClsCampus21","ADCClsCampus22","ADCClsCampus23","ADCClsCampus24","ADCClsCampus25","ADCClsCampus26","ADCClsCampus27","ADCClsCampus28","ADCClsCampus29","ADCClsCampus30","ADCClsCampus31","ADCClsCampus32","ADCClsCampus33","ADCClsCampus34","ADCClsCampus35","ADCClsCampus36","ADCClsCampus37","ADCClsCampus38","ADCClsCampus39","ADCClsCampus40","ADCClsBldg01","ADCClsBldg02","ADCClsBldg03","ADCClsBldg04","ADCClsBldg05","ADCClsBldg06","ADCClsBldg07","ADCClsBldg08","ADCClsBldg09","ADCClsBldg10","ADCClsBldg11","ADCClsBldg12","ADCClsBldg13","ADCClsBldg14","ADCClsBldg15","ADCClsBldg16","ADCClsBldg17","ADCClsBldg18","ADCClsBldg19","ADCClsBldg20","ADCClsBldg21","ADCClsBldg22","ADCClsBldg23","ADCClsBldg24","ADCClsBldg25","ADCClsBldg26","ADCClsBldg27","ADCClsBldg28","ADCClsBldg29","ADCClsBldg30","ADCClsBldg31","ADCClsBldg32","ADCClsBldg33","ADCClsBldg34","ADCClsBldg35","ADCClsBldg36","ADCClsBldg37","ADCClsBldg38","ADCClsBldg39","ADCClsBldg40","ADCClsRoom01","ADCClsRoom02","ADCClsRoom03","ADCClsRoom04","ADCClsRoom05","ADCClsRoom06","ADCClsRoom07","ADCClsRoom08","ADCClsRoom09","ADCClsRoom10","ADCClsRoom11","ADCClsRoom12","ADCClsRoom13","ADCClsRoom14","ADCClsRoom15","ADCClsRoom16","ADCClsRoom17","ADCClsRoom18","ADCClsRoom19","ADCClsRoom20","ADCClsRoom21","ADCClsRoom22","ADCClsRoom23","ADCClsRoom24","ADCClsRoom25","ADCClsRoom26","ADCClsRoom27","ADCClsRoom28","ADCClsRoom29","ADCClsRoom30","ADCClsRoom31","ADCClsRoom32","ADCClsRoom33","ADCClsRoom34","ADCClsRoom35","ADCClsRoom36","ADCClsRoom37","ADCClsRoom38","ADCClsRoom39","ADCClsRoom40","ClsFTETier","InstCountry","InstState","InstShortName","InstTerm","ADCClsID"
2015FA,ET,BUS23083,BUS230,Small Business Management,BUS,230,83,10/14/15,12/11/15,A,IN,3,,25,21,4,CU,48,24,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:00PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:40PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC,201503,158694
2015FA,ET,BUS25582,BUS255,Org Behavior in Business,BUS,255,82,10/14/15,12/11/15,A,IN,3,,25,25,0,CU,48,25,2.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:00PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:50PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC,201503,158695
2015FA,ET,BUS25882,BUS258,Compensation and Benefits,BUS,258,82,10/14/15,12/11/15,C,IN,3,,25,0,25,CU,48,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:00PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:50PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC,201503,158696
2015FA,ET,CIS11089,CIS110,Introduction to Computers,CIS,110,89,08/17/15,10/09/15,A,IN,3,,24,23,1,CU,64,24,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:00PM,06:00PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:20PM,07:20PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ON,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINE,LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC,201503,158697
2015FA,ET,CIS11090,CIS110,Introduction to Computers,CIS,110,90,10/14/15,12/11/15,A,IN,3,,24,22,2,CU,64,23,2.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:00PM,06:00PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:20PM,07:20PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ON,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINE,LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC,201503,158698
2015FA,ET,COM11028,COM110,Introduction to Communication,COM,110,28,10/15/15,12/11/15,A,TR,3,,25,23,2,CU,48,23,2.16,T,TH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02:00PM,02:00PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04:40PM,04:40PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LV,LV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300,2300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC,201503,158702
2015FA,ET,COM11044,COM110,Introduction to Communication,COM,110,44,10/14/15,12/11/15,C,TR,3,,25,0,25,CU,48,0,0,M,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02:00PM,02:00PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03:15PM,03:15PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TS,TS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC,201503,158703
2015FA,ET,COM11081,COM110,Introduction to Communication,COM,110,81,10/14/15,12/11/15,A,IN,3,,25,22,3,CU,48,24,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:30AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:45AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC,201503,158704
2015FA,ET,COM11082,COM110,Introduction to Communication,COM,110,82,10/14/15,12/11/15,A,IN,3,,25,23,2,CU,48,25,2.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:30AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:45AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC,201503,158705
2015FA,ET,COM23116,COM231,Public Speaking,COM,231,16,10/14/15,12/11/15,A,TR,3,,25,25,0,CU,48,25,2.34,M,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:30PM,01:30PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04:02PM,04:02PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC,OC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC,201503,158706
2015FA,ET,COM23184,COM231,Public Speaking,COM,231,84,10/14/15,12/11/15,A,IN,3,,25,22,3,CU,48,25,2.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02:30PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:10PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC,201503,158708
2015FA,ET,COM23185,COM231,Public Speaking,COM,231,85,10/14/15,12/11/15,A,IN,3,,25,23,2,CU,48,25,2.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02:30PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:10PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC,201503,158709
2015FA,ET,COM23188,COM231,Public Speaking,COM,231,88,08/17/15,12/11/15,C,IN,3,,25,0,25,CU,48,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02:30PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:10PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC,201503,158710
2015FA,ET,COM23190,COM231,Public Speaking,COM,231,90,10/14/15,12/11/15,A,IN,3,,25,21,4,CU,48,24,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02:30PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:10PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC,201503,158711
2015FA,ET,COM23191,COM231,Public Speaking,COM,231,91,10/15/15,12/11/15,A,TR,3,,25,24,1,CU,48,25,2.34,T,TH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:30PM,01:30PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04:10PM,04:10PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC,OC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC,201503,158712
2015FA,ET,COM23192,COM231,Public Speaking,COM,231,92,10/15/15,12/11/15,A,TR,3,,25,23,2,CU,48,24,2.25,T,TH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:00PM,06:00PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:40PM,08:40PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC,OC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC,201503,158713
2015FA,ET,DAN11002,DAN110,Dance Appreciation,DAN,110,02,08/17/15,12/11/15,A,IN,3,,25,24,1,CU,48,25,2.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:30AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:45AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC,201503,158715
2015FA,ET,DDT12002,DDT120,Teaching Developmental Disable,DDT,120,02,10/14/15,12/11/15,A,TR,3,,10,10,0,CU,48,10,0.94,M,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00AM,09:00AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:00PM,01:00PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BL,BL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5107,5107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC,201503,158716
2015FA,ET,DRA11108,DRA111,Theatre Appreciation,DRA,111,08,10/15/15,12/11/15,A,TR,3,,25,22,3,CU,48,23,2.16,T,TH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:30PM,12:30PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03:10PM,03:10PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC,OC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC,201503,158726
2015FA,ET,DRA11122,DRA111,Theatre Appreciation,DRA,111,22,10/14/15,12/11/15,A,TR,3,,25,21,4,CU,48,21,1.97,M,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:30PM,12:30PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03:02PM,03:02PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LV,LV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2212,2212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC,201503,158727
2015FA,ET,DRE096201,DRE096,Integrated Reading and Writing,DRE,096,201,10/15/15,12/11/15,A,TR,3,,20,9,11,CU,56,10,1.09,T,TH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03:30PM,03:30PM,03:30PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:45PM,05:45PM,05:45PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013,1013,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LT,LT,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3135,3135,LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC,201503,158728
2015FA,ET,DRE096202,DRE096,Integrated Reading and Writing,DRE,096,202,10/14/15,12/11/15,A,TR,3,,20,16,4,CU,56,16,1.75,M,W,,T,TH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:30AM,09:30AM,09:30AM,09:30AM,09:30AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:31AM,10:31AM,10:31AM,10:31AM,10:31AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013,1013,1013,1013,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3A,3A,ON,3A,3A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1116,1116,LINE,1108,1108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC,201503,158729
2015FA,ET,DRE097201,DRE097,Integrated Reading Writing II,DRE,097,201,10/14/15,12/11/15,A,TR,3,,20,20,0,CU,56,20,2.19,M,T,W,TH,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00AM,09:00AM,09:00AM,09:00AM,09:00AM,09:00AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:49AM,09:49AM,09:49AM,09:49AM,09:49AM,09:49AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013,1013,1013,1013,1013,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LT,LT,LT,LT,LT,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3121,3121,3121,3121,3121,LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC,201503,158735
2015FA,ET,DRE097202,DRE097,Integrated Reading Writing II,DRE,097,202,10/14/15,12/11/15,A,TR,3,,20,18,2,CU,56,18,1.97,M,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:00PM,06:00PM,06:00PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:58PM,07:58PM,07:58PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013,1013,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LT,LT,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3121,3121,LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC,201503,158736
2015FA,ET,DRE097204,DRE097,Integrated Reading Writing II,DRE,097,204,10/15/15,12/11/15,A,TR,3,,20,13,7,CU,56,13,1.42,T,TH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:30PM,05:30PM,05:30PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:45PM,07:45PM,07:45PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013,1013,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LT,LT,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3121,3121,LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC,201503,158737
2015FA,ET,DRE097206,DRE097,Integrated Reading Writing II,DRE,097,206,10/14/15,12/11/15,A,TR,3,,20,14,6,CU,56,15,1.64,M,T,W,TH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:45AM,11:45AM,11:45AM,11:45AM,11:45AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:46PM,12:46PM,12:46PM,12:46PM,12:46PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013,1013,1013,1013,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LT,LT,LT,LT,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3135,3135,3135,3135,LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC,201503,158739
2015FA,ET,DRE097207,DRE097,Integrated Reading Writing II,DRE,097,207,10/14/15,12/11/15,A,TR,3,,20,18,2,CU,56,18,1.97,M,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:30PM,01:30PM,01:30PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03:38PM,03:38PM,03:38PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013,1013,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LT,LT,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3135,3135,LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC,201503,158740
2015FA,ET,DRE097208,DRE097,Integrated Reading Writing II,DRE,097,208,10/14/15,12/11/15,C,TR,3,,20,0,20,CU,56,0,0,M,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04:30PM,04:30PM,04:30PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:38PM,06:38PM,06:38PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013,1013,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LT,LT,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3135,3135,LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC,201503,158741
2015FA,ET,DRE097232,DRE097,Integrated Reading Writing II,DRE,097,232,10/14/15,12/11/15,A,TR,3,,20,13,7,CU,56,13,1.42,M,T,W,TH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:30AM,10:30AM,10:30AM,10:30AM,10:30AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:31AM,11:31AM,11:31AM,11:31AM,11:31AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,2007,2007,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LV,LV,LV,LV,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2105,2105,2105,2105,LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC,201503,158748
